-0.229,0.092,36,0,2014,123
-0.229,0.095,37,0,2014,124
-0.228,0.092786,21,1,2010,125
-0.228,0.17515,21,1,2010,125
-0.226,0.18647,33,0,2014,126
-0.226,0.44176,34,1,2014,127
-0.222,0.054319,19,1,2009,128
-0.22,0.11253,8,1,2002,129
-0.219,0.043,30,0,2015,130
-0.219,0.085,36,0,2014,131
-0.218,0.20123,24,1,2011,132
-0.217,0.049,2,1,2006,133
-0.217,0.056609,19,1,2009,134
-0.217,0.062,35,1,2014,135
-0.214,0.073,13,1,2008,136
-0.213,0.14134,33,0,2014,137
-0.211,0.14189,21,1,2010,138
-0.211,0.095,22,1,2010,139
-0.211,0.064,30,0,2015,140
-0.209,0.092,36,0,2014,141
-0.208,0.284,35,1,2014,142
-0.206,0.2606,24,1,2011,143
-0.205,0.15691,33,0,2014,144
-0.204,0.093429,21,1,2010,145
-0.203,0.054,17,0,2009,146
-0.20239,0.11163,18,1,2007,147
-0.202,0.139,13,1,2008,148
-0.202,0.114,17,0,2009,149
-0.201,0.089,4,1,2012,150
-0.2,0.13,17,0,2009,151
-0.2,0.175,24,1,2011,152
-0.198,0.079,37,0,2014,153
-0.196,0.077,2,1,2006,154
-0.196,0.1181,21,1,2010,155
-0.196,0.134,24,1,2011,156
-0.196,0.088349,41,0,2015,157
-0.194,0.094,13,1,2008,158
-0.194,0.012,4,1,2012,159
-0.191,0.066783,33,0,2014,160
-0.191,0.082,35,1,2014,161
-0.19,0.166,24,1,2011,162
-0.19,0.12179,34,1,2014,163
-0.18622,0.12248,18,1,2007,164
-0.186,0.111,15,1,2009,165
-0.186,0.076,30,0,2015,166
-0.184,0.17246,21,1,2010,167
-0.183,0.194,15,1,2009,168
-0.183,0.10658,33,0,2014,169
-0.182,0.077594,21,1,2010,170
-0.181,0.094,13,1,2008,171
-0.18,0.046,2,1,2006,172
-0.178,0.099,29,1,2013,173
-0.178,0.068,30,0,2015,174
-0.176,0.096,22,1,2010,175
-0.176,0.1689,39,1,2015,176
-0.175,0.157,13,1,2008,177
-0.175,0.01,17,0,2009,178
-0.174,0.1,35,1,2014,179
-0.174,0.085,37,0,2014,180
-0.173,0.071,27,1,2014,181
-0.173,0.047,40,1,2015,182
-0.172,0.098,2,1,2006,183
-0.172,0.066,30,0,2015,184
-0.172,0.079263,33,0,2014,185
-0.17,0.075,2,1,2006,186
-0.17,0.296,2,1,2006,186
-0.17,0.071955,41,0,2015,187
-0.169,0.042,37,0,2014,188
-0.169,0.118,39,1,2015,189
-0.166,0.018,17,0,2009,190
-0.166,0.041,37,0,2014,191
-0.165,0.092,13,1,2008,192
-0.165,0.048,24,1,2011,193
-0.165,0.041,35,1,2014,194
-0.165,0.041,37,0,2014,195
-0.164,0.159,13,1,2008,196
-0.163,0.116,13,1,2008,196
-0.163,0.052,24,1,2011,197
-0.163,0.068,30,0,2015,198
-0.161,0.077,30,0,2015,198
-0.161,0.17128,33,0,2014,199
-0.16,0.08,30,0,2015,200
-0.159,0.085,16,0,2009,201
-0.159,0.043,24,1,2011,202
-0.159,0.1201,39,1,2015,203
-0.158,0.117,29,1,2013,204
-0.157,0.053401,33,0,2014,205
-0.157,0.1786,39,1,2015,206
-0.156,0.032,40,1,2015,207
-0.155,0.055,2,1,2006,208
-0.155,0.067,4,1,2012,209
-0.155,0.081,24,1,2011,210
-0.154,0.046,24,1,2011,210
-0.154,0.118,30,0,2015,211
-0.153,0.125,2,1,2006,212
-0.153,0.042,16,0,2009,213
-0.153,0.45559,21,1,2010,214
-0.152,0.1226,39,1,2015,215
-0.151,0.079,36,0,2014,216
-0.151,0.061,36,0,2014,216
-0.151,0.068,36,0,2014,216
-0.15,0.243,35,1,2014,217
-0.15,0.1797,39,1,2015,218
-0.148,0.155,24,1,2011,219
-0.148,0.067,30,0,2015,220
-0.148,0.06,37,0,2014,221
-0.145,0.069,4,1,2012,222
-0.145,0.06,35,1,2014,223
-0.143,0.067,7,1,2002,224
-0.143,0.085,24,1,2011,225
-0.143,0.061,35,1,2014,226
-0.141,0.055,2,1,2006,227
-0.14,0.59,23,1,2010,228
-0.139,0.03,40,1,2015,229
-0.138,0.057,36,0,2014,230
-0.137,0.072,22,1,2010,231
-0.136,0.2016,39,1,2015,232
-0.135,0.0625,24,1,2011,233
-0.135,0.129,30,0,2015,234
-0.134,0.049,17,0,2009,235
-0.133,0.09511,21,1,2010,236
-0.132,0.1982,33,0,2014,237
-0.13,0.077,30,0,2015,238
-0.129,0.043,13,1,2008,239
-0.129,0.102,36,0,2014,240
-0.128,0.21122,33,0,2014,241
-0.127,0.071987,33,0,2014,241
-0.124,0.064,36,0,2014,242
-0.122,0.061,35,1,2014,243
-0.121,0.070968,33,0,2014,244
-0.12029,0.42648,34,1,2014,245
-0.12,0.04,6,1,2002,246
-0.12,0.36654,11,1,2007,247
-0.12,0.042,35,1,2014,248
-0.119,0.060715,8,1,2002,249
-0.118,0.055,24,1,2011,250
-0.118,0.055234,24,1,2011,250
-0.118,0.049,38,1,2015,251
-0.116,0.066,5,1,2000,252
-0.115,0.068558,24,1,2011,253
-0.114,0.155,37,0,2014,254
-0.113,0.060267,24,1,2011,255
-0.113,0.088568,36,0,2014,256
-0.112,0.094,7,1,2002,257
-0.112,0.51856,21,1,2010,258
-0.112,0.076,22,1,2010,259
-0.111,0.076,13,1,2008,260
-0.111,0.071,17,0,2009,261
-0.1106,0.0382,38,1,2015,262
-0.11,0.037,6,1,2002,263
-0.11,0.066875,8,1,2002,264
-0.11,0.057,17,0,2009,265
-0.108,0.0438,38,1,2015,266
-0.107,0.129,13,1,2008,267
-0.106,0.077,5,1,2000,268
-0.106,0.066,30,0,2015,269
-0.106,0.065,36,0,2014,270
-0.106,0.104,36,0,2014,270
-0.10524,0.079673,9,1,2004,271
-0.105,0.054,7,1,2002,272
-0.105,0.090349,16,0,2009,273
-0.105,0.055588,36,0,2014,274
-0.104,0.05,35,1,2014,275
-0.104,0.04,36,0,2014,276
-0.103,0.09537,33,0,2014,277
-0.103,0.1404,39,1,2015,278
-0.1024,0.0391,38,1,2015,279
-0.102,0.071,24,1,2011,280
-0.102,0.029565,33,0,2014,281
-0.10146,0.11222,10,0,2006,282
-0.101,0.051,6,1,2002,283
-0.101,0.0393,38,1,2015,284
-0.101,0.071699,41,0,2015,285
-0.1,0.054,7,1,2002,286
-0.1,0.060796,8,1,2002,287
-0.1,0.122,13,1,2008,288
-0.1,0.13,24,1,2011,289
-0.1,0.055,24,1,2011,289
-0.1,0.044505,41,0,2015,290
-0.0995,0.045,6,1,2002,291
-0.099,0.066,36,0,2014,292
-0.098,0.084,24,1,2011,293
-0.098,0.039,26,1,2012,294
-0.097,1.0778,33,0,2014,295
-0.096,0.037,16,0,2009,296
-0.096,0.104,24,1,2011,297
-0.0956,0.0371,38,1,2015,298
-0.0945,0.062171,33,0,2014,299
-0.093995,0.032637,32,0,2014,300
-0.093,0.125,24,1,2011,301
-0.092,0.049,24,1,2011,301
-0.092,0.131,30,0,2015,302
-0.091,0.051,16,0,2009,303
-0.091,0.021,16,0,2009,303
-0.091,0.065,30,0,2015,304
-0.09,0.042,24,1,2011,305
-0.09,0.041,24,1,2011,305
-0.09,0.026,26,1,2012,306
-0.09,0.072,29,1,2013,307
-0.09,0.081,29,1,2013,307
-0.09,0.31034,34,1,2014,308
-0.09,0.087,36,0,2014,309
-0.088,0.041,24,1,2011,310
-0.088,0.108,36,0,2014,311
-0.087582,0.027451,32,0,2014,312
-0.087,0.044389,8,1,2002,313
-0.087,0.042,16,0,2009,314
-0.087,0.08,30,0,2015,315
-0.086,0.148,7,1,2002,316
-0.086,0.098,30,0,2015,317
-0.085,0.086,24,1,2011,318
-0.084,0.097,27,1,2014,319
-0.083,0.049,26,1,2012,320
-0.082245,0.023499,32,0,2014,321
-0.082,0.06527,21,1,2010,322
-0.08,0.048637,8,1,2002,323
-0.08,0.051,24,1,2011,324
-0.08,0.07,35,1,2014,325
-0.079634,0.020888,32,0,2014,326
-0.079,0.048,4,1,2012,327
-0.079,0.042,24,1,2011,328
-0.0788,0.033675,33,0,2014,329
-0.078335,0.02448,32,0,2014,330
-0.0782,0.024984,33,0,2014,331
-0.0776,0.038,38,1,2015,332
-0.077225,0.02356,32,0,2014,333
-0.077,0.14396,24,1,2011,334
-0.0765,0.0361,38,1,2015,335
-0.0764,0.034,38,1,2015,335
-0.076,0.068645,24,1,2011,336
-0.076,0.051,29,1,2013,337
-0.076,0.031933,33,0,2014,338
-0.075,0.0358,38,1,2015,339
-0.0749,0.0344,38,1,2015,339
-0.074,0.035,24,1,2011,340
-0.074,0.041,24,1,2011,340
-0.074,0.08325,36,0,2014,341
-0.0736,0.036,38,1,2015,342
-0.073,0.133,22,1,2010,343
-0.073,0.042,27,1,2014,344
-0.073,0.086,30,0,2015,345
-0.072215,0.023256,32,0,2014,346
-0.072215,0.025704,32,0,2014,346
-0.072,0.0919,39,1,2015,347
-0.0713,0.0238,12,1,2007,348
-0.0711,0.0357,38,1,2015,349
-0.071,0.0238,12,1,2007,350
-0.070991,0.023256,32,0,2014,351
-0.0705,0.049,38,1,2015,352
-0.07,0.042557,20,1,2009,353
-0.07,0.042,24,1,2011,354
-0.07,0.0368,38,1,2015,355
-0.07,0.0355,38,1,2015,355
-0.0695,0.0354,38,1,2015,355
-0.069,0.039,24,1,2011,356
-0.068,0.065,24,1,2011,356
-0.068,0.072,30,0,2015,357
-0.06658,0.02611,32,0,2014,358
-0.066,0.0902,24,1,2011,359
-0.066,0.066,30,0,2015,360
-0.066,0.046,38,1,2015,361
-0.0659,0.0367,38,1,2015,361
-0.065,0.060185,16,0,2009,362
-0.065,0.041,30,0,2015,363
-0.065,0.064,36,0,2014,364
-0.065,0.08,36,0,2014,364
-0.065,0.069636,41,0,2015,365
-0.064951,0.023284,32,0,2014,366
-0.064052,0.026144,32,0,2014,366
-0.064,0.20677,24,1,2011,367
-0.0634,0.051,38,1,2015,368
-0.063,0.076829,33,0,2014,369
-0.063,0.022,35,1,2014,370
-0.062195,0.028049,32,0,2014,371
-0.062,0.099449,21,1,2010,372
-0.062,0.106,35,1,2014,373
-0.061,0.032,16,0,2009,374
-0.06,0.053,13,1,2008,375
-0.06,0.027,17,0,2009,376
-0.06,0.53,23,1,2010,377
-0.06,0.055,24,1,2011,378
-0.06,0.066,30,0,2015,379
-0.06,0.062,30,0,2015,379
-0.059,0.084,27,1,2014,380
-0.059,0.085,29,1,2013,381
-0.059,0.033,40,1,2015,382
-0.058,0.12589,21,1,2010,383
-0.0577,0.56,33,0,2014,384
-0.057483,0.081135,31,0,2015,385
-0.057,0.02,36,0,2014,386
-0.0559,0.0331,38,1,2015,387
-0.0551,0.0342,38,1,2015,387
-0.055,0.079,30,0,2015,388
-0.055,0.055,35,1,2014,389
-0.054974,0.024869,32,0,2014,390
-0.05483,0.024804,32,0,2014,390
-0.054616,0.026008,32,0,2014,390
-0.054,0.32245,21,1,2010,391
-0.054,0.048,24,1,2011,392
-0.053525,0.023499,32,0,2014,393
-0.053525,0.023499,32,0,2014,393
-0.053,0.10479,21,1,2010,394
-0.053,0.041222,24,1,2011,395
-0.0524,0.042258,33,0,2014,396
-0.052,0.128,22,1,2010,397
-0.052,0.022,35,1,2014,398
-0.051,0.079,27,1,2014,399
-0.0504,0.033,38,1,2015,400
-0.05,0.1025,24,1,2011,401
-0.05,0.013,36,0,2014,402
-0.05,0.086,39,1,2015,403
-0.049,0.047,36,0,2014,404
-0.04896,0.029376,32,0,2014,405
-0.048,0.102,36,0,2014,406
-0.046512,0.025704,32,0,2014,407
-0.046,0.06,24,1,2011,408
-0.046,0.053,24,1,2011,408
-0.046,0.059,40,1,2015,409
-0.0456,0.026824,33,0,2014,410
-0.045,0.044601,21,1,2010,411
-0.045,0.0675,24,1,2011,412
-0.045,0.074,30,0,2015,413
-0.045,0.021,40,1,2015,414
-0.044,0.082,29,1,2013,415
-0.044,0.061,30,0,2015,416
-0.043,0.077704,21,1,2010,417
-0.043,0.086,30,0,2015,418
-0.043,0.03,36,0,2014,419
-0.043,0.067,36,0,2014,419
-0.042,0.011,4,1,2012,420
-0.042,0.015,36,0,2014,421
-0.040441,0.028186,32,0,2014,422
-0.040392,0.028152,32,0,2014,422
-0.04,0.055,24,1,2011,423
-0.04,0.039,30,0,2015,424
-0.04,0.021,36,0,2014,425
-0.04,0.089,36,0,2014,425
-0.039474,0.14474,25,1,2011,426
-0.039168,0.026928,32,0,2014,427
-0.039168,0.026928,32,0,2014,427
-0.039,0.041,30,0,2015,428
-0.039,0.021,35,1,2014,429
-0.0382,0.021829,33,0,2014,430
-0.038,0.047,16,0,2009,431
-0.038,0.021,29,1,2013,432
-0.038,0.03,36,0,2014,433
-0.038,0.026,36,0,2014,433
-0.038,0.048,36,0,2014,433
-0.037859,0.027415,32,0,2014,434
-0.037,0.0925,19,1,2009,435
-0.037,0.103,24,1,2011,436
-0.037,0.028,29,1,2013,437
-0.036,0.085,24,1,2011,438
-0.036,0.0816,24,1,2011,438
-0.036,0.108,24,1,2011,438
-0.036,0.074,30,0,2015,439
-0.035,0.038,5,1,2000,440
-0.03416,0.042292,18,1,2007,441
-0.034,0.127,22,1,2010,442
-0.034,0.068,24,1,2011,443
-0.034,0.065571,24,1,2011,443
-0.034,0.10112,33,0,2014,444
-0.034,0.016,36,0,2014,445
-0.033,0.044,13,1,2008,446
-0.033,0.088,30,0,2015,447
-0.033,0.0985,39,1,2015,448
-0.032927,0.029268,32,0,2014,449
-0.032,0.10475,21,1,2010,450
-0.032,0.042,24,1,2011,451
-0.032,0.031,36,0,2014,452
-0.031,0.032,16,0,2009,453
-0.031,0.028,29,1,2013,454
-0.031,0.07,30,0,2015,455
-0.031,0.077,30,0,2015,455
-0.031,0.017,36,0,2014,456
-0.03,0.065,24,1,2011,457
-0.03,0.07,24,1,2011,457
-0.03,0.096,24,1,2011,457
-0.0294,0.012672,33,0,2014,458
-0.029379,0.039171,3,1,2007,459
-0.029,0.063,13,1,2008,460
-0.029,0.092,30,0,2015,461
-0.029,0.016,36,0,2014,462
-0.028,0.078,13,1,2008,463
-0.028,0.066,22,1,2010,464
-0.028,0.075,24,1,2011,465
-0.028,0.056,36,0,2014,466
-0.028,0.2291,39,1,2015,467
-0.027,0.083455,24,1,2011,468
-0.027,0.014,36,0,2014,469
-0.025,0.032,36,0,2014,469
-0.025,0.089,36,0,2014,469
-0.024,0.075,16,0,2009,470
-0.024,0.053879,21,1,2010,471
-0.024,0.017,36,0,2014,472
-0.024,-0.067,42,0,2015,473
-0.024,-0.135,42,0,2015,473
-0.023802,0.040074,3,1,2007,474
-0.023,0.048,15,1,2009,475
-0.023,0.15628,21,1,2010,476
-0.023,0.068,22,1,2010,477
-0.023,0.027,29,1,2013,478
-0.023,0.04,30,0,2015,479
-0.023,0.083,30,0,2015,479
-0.022032,0.0306,32,0,2014,480
-0.022,0.091,27,1,2014,481
-0.022,0.07,30,0,2015,482
-0.022,0.02,36,0,2014,483
-0.021411,0.017129,3,1,2007,484
-0.021,0.108,5,1,2000,485
-0.021,0.048,24,1,2011,486
-0.020806,0.022107,32,0,2014,487
-0.02,0.069,24,1,2011,488
-0.02,0.054,24,1,2011,488
-0.02,0.013,36,0,2014,489
-0.02,0.022,36,0,2014,489
-0.02,0.075,39,1,2015,490
-0.019261,0.057041,18,1,2007,491
-0.019,0.23662,21,1,2010,492
-0.019,0.132,22,1,2010,493
-0.019,0.089,24,1,2011,494
-0.019,0.021,36,0,2014,495
-0.019,0.026,36,0,2014,495
-0.018,0.089,36,0,2014,495
-0.018,0.1,39,1,2015,496
-0.017,0.16,24,1,2011,497
-0.017,0.065,29,1,2013,498
-0.016,0.048,24,1,2011,499
-0.016,0.083,30,0,2015,500
-0.016,0.006,36,0,2014,501
-0.016,0.028,36,0,2014,501
-0.0151,0.087,24,1,2011,502
-0.015,0.019,29,1,2013,503
-0.015,0.014,36,0,2014,504
-0.0145,0.042647,33,0,2014,505
-0.014,0.0054351,20,1,2009,506
-0.014,0.112,29,1,2013,507
-0.014,0.064,30,0,2015,508
-0.014,0.105,39,1,2015,509
-0.013,0.057,30,0,2015,510
-0.013,0.017,36,0,2014,511
-0.013,0.021,36,0,2014,511
-0.012,0.027,13,1,2008,512
-0.012,0.0046587,20,1,2009,513
-0.012,0.0046587,20,1,2009,513
-0.012,0.051,30,0,2015,514
-0.012,0.083,30,0,2015,514
-0.012,0.015,36,0,2014,515
-0.012,0.019,36,0,2014,515
-0.012,0.01,36,0,2014,515
-0.011,0.044,24,1,2011,516
-0.011,0.05,24,1,2011,516
-0.011,0.016,29,1,2013,517
-0.011,0.086,30,0,2015,518
-0.011,0.023,36,0,2014,519
-0.01,0.068,24,1,2011,520
-0.01,0.032,36,0,2014,521
-0.01,0.073333,36,0,2014,521
-0.01,0.098,36,0,2014,521
-0.01,0.066,39,1,2015,522
-0.01,0.065,39,1,2015,522
-0.009,0.043,13,1,2008,523
-0.009,0.073,30,0,2015,524
-0.009,0.075,30,0,2015,524
-0.009,0.021,36,0,2014,525
-0.009,0.01,36,0,2014,525
-0.009,0.104,39,1,2015,526
-0.008,0.042,24,1,2011,527
-0.008,0.006,36,0,2014,528
-0.008,0.011,36,0,2014,528
-0.008,-0.077,42,0,2015,529
-0.0077561,0.34385,34,1,2014,530
-0.007,0.077,13,1,2008,531
-0.007,0.066,30,0,2015,532
-0.007,0.011,36,0,2014,533
-0.006,0.024,13,1,2008,534
-0.006,0.033,26,1,2012,535
-0.006,0.006,36,0,2014,536
-0.006,0.006,36,0,2014,536
-0.005,0.252,17,0,2009,537
-0.005,0.03,24,1,2011,538
-0.005,0.073,30,0,2015,539
-0.004,0.021,13,1,2008,540
-0.004,0.018,36,0,2014,541
-0.003,0.084,27,1,2014,542
-0.003,0.022,29,1,2013,543
-0.003,0.079,30,0,2015,544
-0.003,0.01,36,0,2014,545
-0.002,0.119,22,1,2010,546
-0.002,0.035,24,1,2011,547
-0.002,0.133,35,1,2014,548
-0.002,0.01,36,0,2014,549
-0.001,0.192,13,1,2008,550
-0.001,0.012,17,0,2009,551
-0.001,0.04,24,1,2011,552
-0.001,0.073,27,1,2014,553
0,0.75,23,1,2010,554
0,0.034884,25,1,2011,555
0.0004,0.04,33,0,2014,556
0.001,0.26596,21,1,2010,557
0.001,0.053,24,1,2011,558
0.001,0.076,30,0,2015,559
0.001,0.006,36,0,2014,560
0.001,0.022,36,0,2014,560
0.001,0.1054,39,1,2015,561
0.001,0.2669,39,1,2015,561
0.002,0.074,24,1,2011,562
0.002,0.021,29,1,2013,563
0.002,0.101,29,1,2013,563
0.002,0.075,30,0,2015,564
0.002,0.09,30,0,2015,564
0.003,0.079,30,0,2015,564
0.003,0.006,36,0,2014,565
0.0036,0.0225,33,0,2014,566
0.004,0.049,30,0,2015,567
0.004,0.056,30,0,2015,567
0.004,0.083,30,0,2015,567
0.004,0.023,35,1,2014,568
0.0046119,0.067692,10,0,2006,569
0.005,0.0725,16,0,2009,570
0.005,0.8,24,1,2011,571
0.005,0.081,30,0,2015,572
0.005,0.024,36,0,2014,573
0.005,0.015,36,0,2014,573
0.006,0.064,24,1,2011,574
0.006,0.047,30,0,2015,575
0.006,0.173,30,0,2015,575
0.006,-0.066,42,0,2015,576
0.0073077,0.27269,11,1,2007,577
0.008,0.032,13,1,2008,578
0.008,0.068,30,0,2015,579
0.008,0.023,35,1,2014,580
0.008,0.024,35,1,2014,580
0.009,0.095,22,1,2010,581
0.009,0.059,36,0,2014,582
0.01,0.066875,11,1,2007,583
0.01,0.088154,11,1,2007,583
0.01,0.021,36,0,2014,584
0.01,0.069,39,1,2015,585
0.01,0.057,39,1,2015,585
0.011,0.118,13,1,2008,586
0.011,0.109,22,1,2010,587
0.013,0.156,14,1,2008,588
0.013,0.139,29,1,2013,589
0.013,0.083,30,0,2015,590
0.013,0.022,35,1,2014,591
0.016,0.098,22,1,2010,592
0.016,0.014,36,0,2014,593
0.016567,0.0088824,34,1,2014,594
0.018,0.071,13,1,2008,595
0.018,0.054,24,1,2011,596
0.018226,0.42284,34,1,2014,597
0.019,0.151,22,1,2010,598
0.02,0.063835,11,1,2007,599
0.02,0.15993,14,1,2008,600
0.02,0.012159,20,1,2009,601
0.02,0.082,30,0,2015,602
0.02,0.074,39,1,2015,603
0.02,0.038,39,1,2015,603
0.02,0.093,39,1,2015,603
0.020683,0.34127,34,1,2014,604
0.021,0.08,30,0,2015,605
0.021,0.0777,39,1,2015,606
0.022,0.082,30,0,2015,607
0.022,0.129,30,0,2015,607
0.023,0.17261,21,1,2010,608
0.023256,0.023256,25,1,2011,609
0.024,0.096,24,1,2011,610
0.025,0.045,13,1,2008,611
0.025,0.15397,14,1,2008,612
0.025,0.125,24,1,2011,613
0.025,0.20938,24,1,2011,613
0.026154,0.37692,11,1,2007,614
0.027,0.056,40,1,2015,615
0.028,0.12168,21,1,2010,616
0.028,0.101,24,1,2011,617
0.029,0.085,30,0,2015,618
0.029,0.081,36,0,2014,619
0.03,0.079034,11,1,2007,620
0.03,0.075995,11,1,2007,620
0.03,0.082074,11,1,2007,620
0.03,0.088154,11,1,2007,620
0.03,0.084,30,0,2015,621
0.03,0.054,40,1,2015,622
0.031,0.056,22,1,2010,623
0.031,0.067167,24,1,2011,624
0.031,0.0866,39,1,2015,625
0.032,0.078,22,1,2010,626
0.035,0.038,22,1,2010,626
0.035,0.041,29,1,2013,627
0.035,0.076,29,1,2013,627
0.035,0.049,30,0,2015,628
0.037,0.079,30,0,2015,628
0.038,0.073,24,1,2011,629
0.038,0.089,30,0,2015,630
0.038462,0.30346,11,1,2007,631
0.039,0.05,22,1,2010,632
0.039,0.05,22,1,2010,632
0.04,0.075995,11,1,2007,633
0.04,0.082074,11,1,2007,633
0.04,0.091194,11,1,2007,633
0.04,0.13071,11,1,2007,633
0.041,0.027641,21,1,2010,634
0.041,0.058,29,1,2013,635
0.043,0.061,30,0,2015,636
0.044,0.0835,39,1,2015,637
0.044474,0.21553,34,1,2014,638
0.047,0.06,24,1,2011,639
0.047,0.059368,24,1,2011,639
0.048,0.204,24,1,2011,639
0.048,0.153,30,0,2015,640
0.049,0.115,22,1,2010,641
0.049,0.023,35,1,2014,642
